,Encode time (seconds),Original size (bytes),Encoded size (bytes),Data Inflation Rate (i)
0,15.21876573562622,46593.0,202218.0,4.3400940055373125
1,17.437870979309082,60046.0,633551.0,10.551094161143123
2,6.686665058135986,6754.0,343528.0,50.86289606159313
3,24.897713661193848,40339.0,1180865.0,29.273531817843775
4,49.616445779800415,126203.0,959453.0,7.6024579447398235
